muni_id,name,county,admin_region
09278151,Mitterfels,,
09277134,Mitterskirchen,,
09377141,Mitterteich,,
09476154,Mitwitz,,
09779186,Monheim,,
09179138,Moorenweis,,
09271135,Moos,,
09175128,Moosach,,
09177130,Moosinning,,
09279128,Moosthenning,,
09672134,Motten,,
09672461,Mottener Forst-Süd,,
09577114,Muhr am See,,
09779188,Munningen,,
09180124,Murnau am Staffelsee,,
09377139,Mähring,,
09773147,Mödingen,,
09572142,Möhrendorf,,
09671143,Mömbris,,
09676140,Mömlingen,,
09676141,Mönchberg,,
09779184,Mönchsdeggingen,,
09571179,Mönchsroth,,
09183451,Mühldorfer Hart,,
09572143,Mühlhausen,,
09373146,Mühlhausen,,
09475154,Münchberg,,
09162000,München,,
09186139,Münchsmünster,,
09575150,Münchsteinach,,
09672135,Münnerstadt,,
09173137,Münsing,,
09779187,Münster,,
09774160,Münsterhausen,,
09376144,Nabburg,,
09479138,Nagel,,
09475156,Naila,,
09178144,Nandlstadt,,
09176149,Nassenfels,,
09577151,Nennslingen,,
09775134,Nersingen,,
09777153,Nesselwang,,
09775135,Neu-Ulm,,
09472463,Neubauer Forst-Nord,,
09479457,Neubauer Forst-Süd,,
09187154,Neubeuern,,
09184146,Neubiberg,,
09679164,Neubrunn,,
09275133,Neuburg am Inn,,
09185149,Neuburg an der Donau,,
09774162,Neuburg an der Kammel,,
09177131,Neuching,,
09477142,Neudrossenfeld,,
09571180,Neuendettelsau,,
09477143,Neuenmarkt,,
09478453,Neuensorger Forst,,
09274153,Neufahrn in Niederbayern,,
09274154,Neufraunhofen,,
09275134,Neuhaus am Inn,,
09575152,Neuhof an der Zenn,,
09278154,Neukirchen,,
09372144,Neukirchen beim Heiligen Blut,,
09373147,Neumarkt in der Oberpfalz,,
09183129,Neumarkt-Sankt Veit,,
09376147,Neunburg vorm Wald,,
09572460,Neunhofer Forst,,
09676143,Neunkirchen,,
09474154,Neunkirchen am Brand,,
09574141,Neunkirchen am Sand,,
09272136,Neureichenau,,
09184132,Neuried,,
09272146,Neuschönau,,
09571181,Neusitz,,
09377143,Neusorg,,
09374139,Neustadt an der Waldnaab,,
09473151,Neustadt bei Coburg,,
09772184,Neusäß,,
09672462,Neuwirtshauser Forst,,
09171125,Neuötting,,
09274156,Niederaichbach,,
09271138,Niederalteich,,
09183130,Niederbergkirchen,,
09473153,Niederfüllbach,,
09376148,Niedermurach,,
09676144,Niedernberg,,
09778177,Niederrieden,,
09779192,Niederschönenfeld,,
09183131,Niedertaufkirchen,,
09678160,Niederwerrn,,
09278159,Niederwinkling,,
09776120,Nonnenhorn,,
09678454,Nonnenkloster,,
09772185,Nordendorf,,
09476159,Nordhalben,,
09675155,Nordheim am Main,,
09189130,Nußdorf,,
09187156,Nußdorf am Inn,,
09672136,Nüdlingen,,
09564000,Nürnberg,,
09180125,Oberammergau,,
09573122,Oberasbach,,
09180126,Oberau,,
09187157,Oberaudorf,,
09183132,Oberbergkirchen,,
09571183,Oberdachstetten,,
09177133,Oberding,,
09176150,Oberdolling,,
09673149,Oberelsbach,,
09771149,Obergriesbach,,
09777154,Obergünzburg,,
09184134,Oberhaching,,
09471165,Oberhaid,,
09190135,Oberhausen,,
09185150,Oberhausen,,
09575155,Oberickelsheim,,
09475158,Oberkotzau,,
09672138,Oberleichtersbach,,
09780131,Obermaiselstein,,
09181131,Obermeitingen,,
09573123,Obermichelbach,,
09675156,Obernbreit,,
09676145,Obernburg am Main,,
09779196,Oberndorf am Lech,,
09183134,Oberneukirchen,,
09275137,Obernzell,,
09575156,Obernzenn,,
09777155,Oberostendorf,,
09772186,Oberottmarshausen,,
09175131,Oberpframmern,,
09271139,Oberpöring,,
09572147,Oberreichenbach,,
09776121,Oberreute,,
09778183,Oberrieden,,
09775452,Oberroggenburger Wald,,
09775141,Oberroth,,
09575157,Oberscheinfeld,,
09184135,Oberschleißheim,,
09278167,Oberschneiding,,
09678164,Oberschwarzach,,
09179140,Oberschweinbach,,
09778184,Oberschönegg,,
09780132,Oberstaufen,,
09780133,Oberstdorf,,
09673151,Oberstreu,,
09190136,Obersöchering,,
09274165,Obersüßbach,,
09183135,Obertaufkirchen,,
09672139,Oberthulba,,
09376151,Oberviechtach,,
09189133,Obing,,
09679170,Ochsenfurt,,
09174135,Odelzhausen,,
09672140,Oerlenbach,,
09779197,Oettingen in Bayern,,
09271140,Offenberg,,
09574145,Offenhausen,,
09774171,Offingen,,
09780134,Ofterschwang,,
09180127,Ohlstadt,,
09571188,Ohrenbach,,
09179142,Olching,,
09672463,Omerz und Roter Berg,,
09776122,Opfenbach,,
09571189,Ornbau,,
09275138,Ortenburg,,
09575451,Osing,,
09271141,Osterhofen,,
09777157,Osterzell,,
09673153,Ostheim vor der Rhön,,
09177134,Ottenhofen,,
09574146,Ottensoos,,
09182127,Otterfing,,
09779198,Otting,,
09778186,Ottobeuren,,
09184136,Ottobrunn,,
09271143,Otzing,,
09780128,Oy-Mittelberg,,
09273159,Painten,,
09189134,Palling,,
09278170,Parkstetten,,
09677461,Partensteiner Forst,,
09262000,Passau,,
09178150,Paunzhausen,,
09472175,Pegnitz,,
09190140,Peiting,,
09190139,Peißenberg,,
09372146,Pemfling,,
09375180,Pentling,,
09190141,Penzberg,,
09181132,Penzing,,
09171126,Perach,,
09278171,Perasdorf,,
09278172,Perkam,,
09184457,Perlacher Forst,,
09272138,Perlesreut,,
09571190,Petersaurach,,
09771155,Petersdorf,,
09174136,Petershausen,,
09189135,Petting,,
09471169,Pettstadt,,
09778187,Pfaffenhausen,,
09174137,Pfaffenhofen an der Glonn,,
09775143,Pfaffenhofen an der Roth,,
09187159,Pfaffing,,
09277138,Pfarrkirchen,,
09674184,Pfarrweisach,,
09375183,Pfatter,,
09274172,Pfeffenhausen,,
09577159,Pfofeld,,
09777158,Pforzen,,
09376153,Pfreimd,,
09777159,Pfronten,,
09272139,Philippsreut,,
09272457,Philippsreuter Wald,,
09172128,Piding,,
09373153,Pilsach,,
09474158,Pinzberg,,
09374146,Pirk,,
09189137,Pittenhart,,
09184138,Planegg,,
09472176,Plankenfels,,
09271146,Plattling,,
09272458,Pleckensteiner Wald,,
09577161,Pleinfeld,,
09171127,Pleiskirchen,,
09374147,Pleystein,,
09175133,Pliening,,
09377146,Plößberg,,
09275141,Pocking,,
09176155,Pollenfeld,,
09190142,Polling,,
09183136,Polling,,
09471172,Pommersfelden,,
09371144,Poppenricht,,
09274174,Postau,,
09373155,Postbauer-Heng,,
09277139,Postmünster,,
09472179,Pottenstein,,
09474160,Poxdorf,,
09472180,Prebitz,,
09190143,Prem,,
09374149,Pressath,,
09477148,Presseck,,
09476164,Pressig,,
09474161,Pretzfeld,,
09187162,Prien am Chiemsee,,
09471173,Priesendorf,,
09181134,Prittriching,,
09187163,Prutting,,
09472464,Prüll,,
09179145,Puchheim,,
09184139,Pullach im Isartal,,
09377148,Pullenreuth,,
09173451,Pupplinger Au,,
09573124,Puschendorf,,
09184140,Putzbrunn,,
09373156,Pyrbaum,,
09190138,Pähl,,
09188137,Pöcking,,
09186144,Pörnbach,,
09372147,Pösing,,
09771156,Pöttmes,,
09374150,Püchersreuth,,
09181141,Pürgen,,
09274176,Q170243,,
09273121,Q174307,,
09375213,Q186132,,
09373112,Q248062,,
09273111,Q255698,,
09180134,Q256364,,
09273163,Q256423,,
09273152,Q269010,,
09273119,Q269304,,
09577162,Q338094,,
09176111,Q355390,,
09375118,Q429492,,
09176112,Q442666,,
09273137,Q494305,,
09273164,Q503693,,
09577158,Q503763,,
09373119,Q503778,,
09273172,Q503945,,
09373121,Q504648,,
09176153,Q505785,,
09176148,Q512114,,
09176118,Q516273,,
09190148,Q518663,,
09176137,Q521544,,
09273165,Q529002,,
09373115,Q529077,,
09376149,Q529176,,
09576137,Q540876,,
09376116,Q545325,,
09471123,Q545388,,
09577140,Q548982,,
09577168,Q572949,,
09176114,Q573230,,
09576113,Q588957,,
09673134,Q589530,,
09176165,Q629503,,
09278177,Rain,,
09779201,Rain,,
09190144,Raisting,,
09577163,Raitenbuch,,
09187164,Ramerberg,,
09778209,Rammingen,,
09172129,Ramsau bei Berchtesgaden,,
09672142,Ramsthal,,
09679175,Randersacker,,
09672143,Rannungen,,
09471174,Rattelsdorf,,
09278178,Rattenberg,,
09183138,Rattenkirchen,,
09278179,Rattiszell,,
09187165,Raubling,,
09674187,Rauhenebrach,,
09183139,Rechtmehring,,
09471175,Reckendorf,,
09478155,Redwitz an der Rodach,,
09362000,Regensburg,,
09475161,Regnitzlosau,,
09475162,Rehau,,
09771158,Rehling,,
09372149,Reichenbach,,
09476166,Reichenbach,,
09679176,Reichenberg,,
09173140,Reichersbeuern,,
09183140,Reichertsheim,,
09181135,Reichling,,
09779203,Reimlingen,,
09279134,Reisbach,,
09171129,Reischach,,
09189139,Reit im Winkl,,
09679177,Remlingen,,
09185153,Rennertshofen,,
09674190,Rentweinsdorf,,
09372150,Rettenbach,,
09774174,Rettenbach,,
09777183,Rettenbach am Auerberg,,
09780137,Rettenberg,,
09277140,Reut,,
09674153,Riedbach,,
09371146,Rieden,,
09777164,Rieden,,
09777163,Rieden am Forggensee,,
09187167,Riedering,,
09180128,Riegsee,,
09375191,Riekofen,,
09677177,Rieneck,,
09372151,Rimbach,,
09277141,Rimbach,,
09679180,Rimpar,,
09187168,Rimsting,,
09272140,Ringelai,,
09677178,Roden,,
09372153,Roding,,
09775149,Roggenburg,,
09576142,Rohr,,
09671456,Rohrbrunner Forst,,
09187169,Rohrdorf,,
09185157,Rohrenfels,,
09777165,Ronsberg,,
09163000,Rosenheim,,
09576143,Roth,,
09671148,Rothenbuch,,
09671457,Rothenbucher Forst,,
09571193,Rothenburg ob der Tauber,,
09677181,Rothenfels,,
09181137,Rott,,
09182129,Rottach-Egern,,
09190145,Rottenbuch,,
09679185,Rottendorf,,
09187451,Rotter Forst-Nord,,
09187452,Rotter Forst-Süd,,
09275143,Rotthalmünster,,
09277142,Roßbach,,
09672466,Roßbacher Forst,,
09777166,Roßhaupten,,
09573125,Roßtal,,
09178122,Rudelzhausen,,
09777167,Ruderatshofen,,
09275144,Ruderting,,
09477151,Rugendorf,,
09189140,Ruhpolding,,
09275145,Ruhstorf an der Rott,,
09372155,Runding,,
09677463,Ruppertshüttener Forst,,
09571192,Röckingen,,
09675161,Rödelsee,,
09473159,Rödental,,
09779206,Rögling,,
09272141,Röhrnbach,,
09676151,Röllbach,,
09672464,Römershager Forst-Nord,,
09672465,Römershager Forst-Ost,,
09479145,Röslau,,
09574152,Röthenbach an der Pegnitz,,
09776124,Röthenbach im Allgäu,,
09678170,Röthlein,,
09576141,Röttenbach,,
09572149,Röttenbach,,
09679182,Röttingen,,
09372154,Rötz,,
09574154,Rückersdorf,,
09574462,Rückersdorfer Forst,,
09777168,Rückholz,,
09676153,Rüdenau,,
09675162,Rüdenhausen,,
09571194,Rügland,,
09273166,Saal an der Donau,,
09673160,Saal an der Saale,,
09172130,Saaldorf-Surheim,,
09571196,Sachsen bei Ansbach,,
09173141,Sachsenkam,,
09671150,Sailauf,,
09671458,Sailaufer Forst,,
09278182,Salching,,
09272142,Saldenburg,,
09778190,Salgen,,
09673161,Salz,,
09275146,Salzweg,,
09187172,Samerberg,,
09673162,Sandberg,,
09278184,Sankt Englmar,,
09272459,Sankt Oswald,,
09272143,Sankt Oswald-Riedlhütte,,
09177137,Sankt Wolfgang,,
09184141,Sauerlach,,
09180129,Saulgrub,,
09274179,Schalkham,,
09271148,Schaufling,,
09187142,Schechen,,
09776125,Scheidegg,,
09575161,Scheinfeld,,
09172454,Schellenberger Forst,,
09176160,Schernfeld,,
09772197,Scherstetten,,
09181138,Scheuring,,
09186151,Scheyern,,
09471185,Scheßlitz,,
09571198,Schillingsfürst,,
09771162,Schiltberg,,
09374154,Schirmitz,,
09374155,Schlammersdorf,,
09189141,Schleching,,
09173142,Schlehdorf,,
09272460,Schlichtenberger Wald,,
09182131,Schliersee,,
09471220,Schlüsselfeld,,
09772451,Schmellerforst,,
09376159,Schmidgaden,,
09371148,Schmidmühlen,,
09771163,Schmiechen,,
09472184,Schnabelwaid,,
09189142,Schnaitsee,,
09574155,Schnaittach,,
09371150,Schnaittenbach,,
09476171,Schneckenlohe,,
09172131,Schneizlreuth,,
09571199,Schnelldorf,,
09181139,Schondorf am Ammersee,,
09672149,Schondra,,
09187173,Schonstett,,
09571200,Schopfloch,,
09372158,Schorndorf,,
09185158,Schrobenhausen,,
09565000,Schwabach,,
09190149,Schwabbruck,,
09174143,Schwabhausen,,
09190151,Schwabsoien,,
09574156,Schwaig bei Nürnberg,,
09180131,Schwaigen,,
09376161,Schwandorf,,
09678175,Schwanfeld,,
09777169,Schwangau,,
09576132,Schwanstetten,,
09278187,Schwarzach,,
09675165,Schwarzach am Main,,
09376162,Schwarzach bei Nabburg,,
09475168,Schwarzenbach an der Saale,,
09376163,Schwarzenfeld,,
09376164,Schwarzhofen,,
09662000,Schweinfurt,,
09773164,Schwenningen,,
09181140,Schwifting,,
09184142,Schäftlarn,,
09272145,Schöfweg,,
09671152,Schöllkrippen,,
09671459,Schöllkrippener Forst,,
09271149,Schöllnach,,
09277144,Schönau,,
09172132,Schönau am Königssee,,
09673163,Schönau an der Brend,,
09574463,Schönberg,,
09272147,Schönberg,,
09183143,Schönberg,,
09471186,Schönbrunn im Steigerwald,,
09272461,Schönbrunner Wald,,
09179147,Schöngeising,,
09376160,Schönsee,,
09372157,Schönthal,,
09479150,Schönwald,,
09188132,Seefeld,,
09777170,Seeg,,
09180132,Seehausen am Staffelsee,,
09189143,Seeon-Seebruck,,
09190152,Seeshaupt,,
09675166,Segnitz,,
09675167,Seinsheim,,
09479152,Selb,,
09475171,Selbitz,,
09471459,Semberg,,
09373159,Sengenthal,,
09678178,Sennfeld,,
09373160,Seubersdorf in der Oberpfalz,,
09472188,Seybothenreuth,,
09473165,Seßlach,,
09189145,Siegsdorf,,
09771165,Sielenbach,,
09776126,Sigmarszell,,
09279135,Simbach,,
09277145,Simbach am Inn,,
09574158,Simmelsdorf,,
09575163,Simmershofen,,
09679187,Sommerhausen,,
09671153,Sommerkahl,,
09679188,Sonderhofen,,
09673167,Sondheim vor der Rhön,,
09473166,Sonnefeld,,
09275148,Sonnen,,
09778196,Sontheim,,
09780139,Sonthofen,,
09576455,Soos,,
09187176,Soyen,,
09576147,Spalt,,
09572154,Spardorf,,
09475174,Sparneck,,
09180133,Spatzenhausen,,
09472190,Speichersdorf,,
09374157,Speinshart,,
09374458,Speinsharter Forst,,
09272149,Spiegelau,,
09471189,Stadelhofen,,
09376167,Stadlern,,
09772202,Stadtbergen,,
09676158,Stadtprozelten,,
09477156,Stadtsteinach,,
09278189,Stallwang,,
09475175,Stammbach,,
09176161,Stammham,,
09171130,Stammham,,
09372161,Stamsried,,
09188139,Starnberg,,
09188451,Starnberger See,,
09189146,Staudach-Egerndach,,
09471191,Stegaurach,,
09573127,Stein,,
09278190,Steinach,,
09673456,Steinacher Forst rechts der Saale,,
09471460,Steinachsrangen,,
09476175,Steinbach am Wald,,
09376168,Steinberg am See,,
09771168,Steindorf,,
09677186,Steinfeld,,
09190154,Steingaden,,
09175137,Steinhöring,,
09177138,Steinkirchen,,
09571205,Steinsfeld,,
09476177,Steinwiesen,,
09187177,Stephanskirchen,,
09271151,Stephansposching,,
09778199,Stetten,,
09674201,Stettfeld,,
09776127,Stiefenhofen,,
09476178,Stockheim,,
09673170,Stockheim,,
09671155,Stockstadt am Main,,
09775454,Stoffenrieder Forst,,
09678455,Stollbergerforst,,
09263000,Straubing,,
09184144,Straßlach-Dingharting,,
09471195,Strullendorf,,
09277147,Stubenberg,,
09376169,Stulln,,
09374158,Störnstein,,
09777171,Stötten am Auerberg,,
09777172,Stöttwang,,
09575165,Sugenheim,,
09676160,Sulzbach am Main,,
09371151,Sulzbach-Rosenberg,,
09780140,Sulzberg,,
09673172,Sulzdorf an der Lederhecke,,
09174146,Sulzemoos,,
09673173,Sulzfeld,,
09675170,Sulzfeld am Main,,
09673457,Sulzfelder Forst,,
09678183,Sulzheim,,
09672155,Sulzthal,,
09189148,Surberg,,
09187174,Söchtenau,,
09189149,Tacherting,,
09189150,Taching am See,,
09779217,Tagmersheim,,
09277148,Tann,,
09779218,Tapfheim,,
09679192,Tauberrettersheim,,
09184145,Taufkirchen,,
09183145,Taufkirchen,,
09177139,Taufkirchen (Vils),,
09182132,Tegernsee,,
09172134,Teisendorf,,
09171131,Teising,,
09476179,Tettau,,
09275149,Tettenweis,,
09376170,Teublitz,,
09273175,Teugn,,
09376171,Teunz,,
09181142,Thaining,,
09576148,Thalmässing,,
09774185,Thannhausen,,
09376172,Thanstein,,
09577172,Theilenhofen,,
09374160,Theisseil,,
09772207,Thierhaupten,,
09479158,Thiersheim,,
09479159,Thierstein,,
09672157,Thundorf in Unterfranken,,
09272150,Thurmansbang,,
09477157,Thurnau,,
09275150,Thyrnau,,
09677189,Thüngen,,
09679194,Thüngersheim,,
09274182,Tiefenbach,,
09275151,Tiefenbach,,
09372163,Tiefenbach,,
09377154,Tirschenreuth,,
09176164,Titting,,
09275152,Tittling,,
09189152,Tittmoning,,
09771169,Todtenweis,,
09374148,Trabitz,,
09273177,Train,,
09372164,Traitsching,,
09189154,Traunreut,,
09189155,Traunstein,,
09376173,Trausnitz,,
09575166,Trautskirchen,,
09477158,Trebgast,,
09577173,Treuchtlingen,,
09277149,Triftern,,
09475182,Trogen,,
09778202,Trunkelsberg,,
09479161,Tröstau,,
09479459,Tröstauer Forst-Ost,,
09479460,Tröstauer Forst-West,,
09476182,Tschirn,,
09187179,Tuntenhausen,,
09778204,Tussenhausen,,
09188141,Tutzing,,
09171134,Tyrlaching,,
09374159,Tännesberg,,
09171132,Töging am Inn,,
09475181,Töpen,,
09179149,Türkenfeld,,
09778203,Türkheim,,
09171133,Tüßling,,
09575167,Uehlfeld,,
09575168,Uffenheim,,
09778205,Ungerhausen,,
09778451,Ungerhauser Wald,,
09180135,Unterammergau,,
09277151,Unterdietfurt,,
09181143,Unterdießen,,
09778207,Unteregg,,
09571451,Unterer Wald,,
09184147,Unterföhring,,
09275153,Untergriesbach,,
09184148,Unterhaching,,
09474168,Unterleinleiter,,
09772209,Untermeitingen,,
09674210,Untermerzbach,,
09171135,Unterneukirchen,,
09679201,Unterpleichfeld,,
09183147,Unterreit,,
09775455,Unterroggenburger Wald,,
09775161,Unterroth,,
09184149,Unterschleißheim,,
09473170,Untersiemau,,
09477159,Untersteinach,,
09777175,Unterthingau,,
09189160,Unterwössen,,
09777176,Untrasried,,
09371154,Ursensollen,,
09772211,Ustersbach,,
09572158,Uttenreuth,,
09181144,Utting am Ammersee,,
09189161,Vachendorf,,
09182133,Valley,,
09175132,Vaterstetten,,
09573130,Veitsbronn,,
09679202,Veitshöchheim,,
09373167,Velburg,,
09274183,Velden,,
09472468,Veldensteiner Forst,,
09572159,Vestenbergsgreuth,,
09276144,Viechtach,,
09471207,Viereth-Trunstadt,,
09174150,Vierkirchen,,
09181133,Vilgertshofen,,
09773179,Villenbach,,
09274184,Vilsbiburg,,
09371156,Vilseck,,
09274185,Vilsheim,,
09275154,Vilshofen an der Donau,,
09187181,Vogtareuth,,
09186158,Vohburg an der Donau,,
09374162,Vohenstrauß,,
09675174,Volkach,,
09678456,Vollburg,,
09374163,Vorbach,,
09479461,Vordorfer Forst,,
09775162,Vöhringen,,
09182134,Waakirchen,,
09777177,Waal,,
09572160,Wachenroth,,
09173145,Wackersberg,,
09376175,Wackersdorf,,
09372168,Waffenbrunn,,
09189162,Waging am See,,
09189452,Waginger See,,
09472469,Waidacher Forst,,
09374164,Waidhaus,,
09185166,Waidhofen,,
09678190,Waigolshausen,,
09472197,Waischenfeld,,
09777179,Wald,,
09372169,Wald,,
09671156,Waldaschaff,,
09671460,Waldaschaffer Forst,,
09679204,Waldbrunn,,
09679205,Waldbüttelbrunn,,
09372170,Walderbach,,
09377157,Waldershof,,
09672468,Waldfensterer Forst,,
09272463,Waldhäuserwald,,
09272151,Waldkirchen,,
09183148,Waldkraiburg,,
09372171,Waldmünchen,,
09377158,Waldsassen,,
09774191,Waldstetten,,
09374165,Waldthurn,,
09772214,Walkertshofen,,
09476184,Wallenfels,,
09271152,Wallerfing,,
09279137,Wallersdorf,,
09779224,Wallerstein,,
09180136,Wallgau,,
09177142,Walpertskirchen,,
09780143,Waltenhofen,,
09178155,Wang,,
09472198,Warmensteinach,,
09472470,Warmensteinacher Forst-Nord,,
09182136,Warngau,,
09177143,Wartenberg,,
09776128,Wasserburg,,
09187182,Wasserburg am Inn,,
09678192,Wasserlosen,,
09571214,Wassertrüdingen,,
09471209,Wattendorf,,
09275156,Wegscheid,,
09671157,Weibersbrunn,,
09185168,Weichering,,
09174151,Weichs,,
09363000,Weiden in der Oberpfalz,,
09571216,Weidenbach,,
09472199,Weidenberg,,
09473174,Weidhausen bei Coburg,,
09376176,Weiding,,
09372174,Weiding,,
09371157,Weigendorf,,
09673458,Weigler,,
09274187,Weihmichl,,
09181145,Weil,,
09676165,Weilbach,,
09776129,Weiler-Simmerberg,,
09474171,Weilersbach,,
09190157,Weilheim in Oberbayern,,
09571218,Weiltingen,,
09572164,Weisendorf,,
09780144,Weitnau,,
09473175,Weitramsdorf,,
09475184,Weißdorf,,
09476185,Weißenbrunn,,
09577177,Weißenburg in Bayern,,
09775164,Weißenhorn,,
09474173,Weißenohe,,
09776130,Weißensberg,,
09479462,Weißenstadter Forst-Nord,,
09479463,Weißenstadter Forst-Süd,,
09772216,Welden,,
09779228,Wemding,,
09576151,Wendelstein,,
09274188,Weng,,
09376150,Wernberg-Köblitz,,
09678193,Werneck,,
09780145,Wertach,,
09773182,Wertingen,,
09190158,Wessobrunn,,
09777182,Westendorf,,
09778214,Westerheim,,
09577179,Westheim,,
09571222,Wettringen,,
09182137,Weyarn,,
09188144,Weßling,,
09778216,Wiedergeltingen,,
09190159,Wielenbach,,
09377159,Wiesau,,
09671162,Wiesen,,
09675177,Wiesenbronn,,
09671461,Wiesener Forst,,
09278197,Wiesenfelden,,
09375209,Wiesent,,
09474175,Wiesenthau,,
09675178,Wiesentheid,,
09474176,Wiesenttal,,
09571223,Wieseth,,
09677200,Wiesthal,,
09780146,Wiggensbach,,
09571224,Wilburgstetten,,
09273181,Wildenberg,,
09672163,Wildflecken,,
09780147,Wildpoldsried,,
09190160,Wildsteig,,
09575181,Wilhelmsdorf,,
09476189,Wilhelmsthal,,
09573133,Wilhermsdorf,,
09675179,Willanzheim,,
09181146,Windach,,
09278198,Windberg,,
09571225,Windelsbach,,
09275159,Windorf,,
09171137,Winhöring,,
09574464,Winkelhaid,,
09574164,Winkelhaid,,
09471461,Winkelhofer Forst,,
09376178,Winklarn,,
09679206,Winterhausen,,
09778217,Winterrieden,,
09271153,Winzer,,
09774452,Winzerwald,,
09678196,Wipfeld,,
09477163,Wirsberg,,
09571227,Wittelshofen,,
09277152,Wittibreut,,
09773183,Wittislingen,,
09275160,Witzmannsberg,,
09376455,Wolferlohe,,
09178156,Wolfersdorf,,
09779231,Wolferstadt,,
09778218,Wolfertschwenden,,
09173147,Wolfratshausen,,
09173452,Wolfratshauser Forst,,
09673183,Wollbach,,
09186162,Wolnzach,,
09674219,Wonfurt,,
09189165,Wonneberg,,
09477164,Wonsees,,
09778219,Woringen,,
09479169,Wunsiedel,,
09277153,Wurmannsquick,,
09274193,Wurmsham,,
09678457,Wustvieler Forst,,
09571228,Wörnitz,,
09177144,Wörth,,
09676169,Wörth am Main,,
09274191,Wörth an der Isar,,
09188145,Wörthsee,,
09673184,Wülfershausen an der Saale,,
09663000,Würzburg,,
09276146,Zachenberg,,
09372177,Zandt,,
09183151,Zangberg,,
09471214,Zapfendorf,,
09674221,Zeil am Main,,
09277154,Zeilarn,,
09672166,Zeitlofs,,
09372167,Zell,,
09677203,Zellingen,,
09272152,Zenting,,
09574465,Zerzabelshofer Forst,,
09774198,Ziemetshausen,,
09773186,Ziertheim,,
09573134,Zirndorf,,
09178157,Zolling,,
09175139,Zorneding,,
09773188,Zusamaltheim,,
09772223,Zusmarshausen,,
09276148,Zwiesel,,
09773187,Zöschingen,,
09471462,Zückshuter Forst,,
09189159,Übersee,,
09678186,Üchtelhausen,,
